Name,Type,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Goose Ridge Winery,Wine,Richland,Washington,USA,46.2355055,-119.3479474,https://maps.google.com/?cid=14892661468936486880,https://www.gooseridge.com/,https://www.facebook.com/gooseridge,https://www.instagram.com/gooseridgewines/,https://www.yelp.com/biz/goose-ridge-vineyards-richland,https://www.tripadvisor.com/Attraction_Review-g58708-d4216254,https://untappd.com/w/goose-ridge-estate-vineyards/268966,,,,WA-W-592
Capital Hive Meadery,Mead,Leesburg,Virginia,USA,39.0785651,-77.5515203,https://maps.google.com/?cid=8642839101202665439,https://www.capitalmeadery.com/,https://www.facebook.com/capitalmeadery,https://www.instagram.com/capitalmead,https://www.yelp.com/biz/capital-hive-meadery-leesburg,https://www.tripadvisor.com/Attraction_Review-g57894-d23809280,https://untappd.com/CapitalMeadery,,https://shopciders.com/capital_hive_meadery,,VA-W-21176
Zoll Vineyards,Wine,Dutton,Virginia,USA,37.4944795,-76.4443713,https://maps.google.com/?cid=17034981945460068005,http://www.zollvineyards.com/,https://www.facebook.com/ZollVineyard/,,https://www.yelp.com/biz/zoll-vineyards-dutton,https://www.tripadvisor.com/Attraction_Review-g57692-d17779513,,,https://shopciders.com/zoll_vineyards,,VA-W-15214
Punx Cider Worx,Cider,Punxsutawney,Pennsylvania,USA,40.9358884,-78.9681709,,,https://www.facebook.com/p/Punx-Cider-Worx-100089111281003/,https://www.instagram.com/punxciderworx/,,,https://untappd.com/w/punx-cider-worx/536367,,,,PA-W-21370
Fat Ass Heifer Cidery,Cider,Campobello,South Carolina,USA,35.095229,-82.2039457,https://maps.google.com/?cid=18024072490155207759,https://fatassheifer.com/,https://www.facebook.com/fatassheifercidery,https://www.instagram.com/fatassheifer_cidery/,https://www.yelp.com/biz/fat-ass-heifer-cidery-campobello,,https://untappd.com/w/fat-ass-heifer/538158,,,,SC-W-21013
Brush Hollow Winery,Wine,Penrose,Colorado,USA,38.4407841,-105.0348858,https://maps.google.com/?cid=6645127792873650088,https://www.brushhollowwinery.com/,https://www.facebook.com/BrushHollowwinery/,,https://www.yelp.com/biz/brush-hollow-winery-penrose,,https://untappd.com/w/brush-hollow-winery/510918,,,,CO-W-21108
Hopkins Vineyard,Wine,Warren,Connecticut,USA,41.7047806,-73.3536944,https://maps.google.com/?cid=7090396120612023986,https://www.hopkinsvineyard.com/,https://www.facebook.com/HopkinsVineyard,https://www.instagram.com/HopkinsVineyard,https://www.yelp.com/biz/hopkins-vineyard-warren,https://www.tripadvisor.com/Attraction_Review-g33854-d217965,https://untappd.com/w/hopkins-vineyard/6019,,,,CT-W-28
Reverie Brewing Company,Beer,Newtown,Connecticut,USA,41.4187865,-73.2969447,https://maps.google.com/?cid=1065551411762776665,https://www.reveriebrewing.com/,https://www.facebook.com/reveriebrewing/,https://www.instagram.com/reveriebrewing/,https://www.yelp.com/biz/reverie-brewing-company-newtown,https://www.tripadvisor.com/Restaurant_Review-g33856-d17532997,https://untappd.com/ReverieBrewingCompany,,,,CT-W-21036
Caribé Tropical Hard Cider,Beer,Cape Canaveral,Florida,USA,28.3989852,-80.6114347,https://maps.google.com/?cid=5794166466253271261,https://caribbreweryusa.com/,https://www.facebook.com/people/Carib-Brewery-USA/100071513900968/,,https://www.yelp.com/biz/carib-brewery-usa-cape-canaveral,,https://untappd.com/floridabeer,,,Carib Brewery USA,FL-W-53
Edge Brewing Co.,Beer,Boise,Idaho,USA,43.6094284,-116.2907794,https://maps.google.com/?cid=16040849724180433765,https://www.edgebrew.com/,https://www.facebook.com/edgebrewingcompany,https://www.instagram.com/edgebrewingco/,https://www.yelp.com/biz/edge-brewing-co-boise,https://www.tripadvisor.com/Restaurant_Review-g35394-d6641602,https://untappd.com/EdgeBrewingCompany,,,,ID-W-21026
Jonamac Orchard,Cider,Malta,Illinois,USA,41.9145014,-88.8665091,https://maps.google.com/?cid=6799107378825057086,https://jonamacorchard.com/,https://www.facebook.com/jonamacorchard/,https://www.instagram.com/jonamacorchard/,https://www.yelp.com/biz/jonamac-orchard-malta,https://www.tripadvisor.com/Attraction_Review-g36309-d5217255,https://untappd.com/w/jonamac-orchard/239338,,,,IL-W-21048
Bum Ditty Cider,Cider,Harrodsburg,Kentucky,USA,37.7601985,-84.8433696,https://maps.google.com/?cid=10278257293232363310,https://www.thevaultciderssudsandspirits.com/,https://www.facebook.com/thevaultciderssudsandspirits,https://www.instagram.com/thevaultcidery,,https://www.yelp.com/biz/the-vault-harrodsburg-2,https://untappd.com/w/bum-ditty-hard-cider/475521,,,The Vault,
Bolton Beer Works,Beer,Bolton,Massachusetts,USA,42.4302705,-71.6163967,https://maps.google.com/?cid=17929706911458710184,https://boltonbeerworks.com/,https://www.facebook.com/BoltonBeerWorks/,https://www.instagram.com/bolton_beer_works/,https://www.yelp.com/biz/nashoba-valley-winery-bolton,https://www.tripadvisor.com/Attraction_Review-g41467-d582085,https://untappd.com/BoltonBrewery,,,Nashoba Valley Winery,MA-W-26
Bar Harbor Cellars,Wine,Bar Harbor,Maine,USA,44.4351274,-68.3124395,https://maps.google.com/?cid=18423171807546299809,https://www.barharborcellars.com/,https://www.facebook.com/BarHarborCellars/,,https://www.yelp.com/biz/bar-harbor-cellars-bar-harbor,https://www.tripadvisor.com/Attraction_Review-g60709-d2332248,https://untappd.com/w/bar-harbor-cellars/508395,,,,ME-W-15
Sweetgrass Winery & Distillery,Wine,Union,Maine,USA,44.2519981,-69.3299272,https://maps.google.com/?cid=4566590582508296597,https://sweetgrasswinery.com/,https://www.facebook.com/SweetgrassFarmWineryDistillery,https://www.instagram.com/sweetgrass_farm_maine/,https://www.yelp.com/biz/sweetgrass-farm-winery-and-distillery-union,https://www.tripadvisor.com/Attraction_Review-g40931-d13945896,https://untappd.com/w/sweetgrass-winery/293981,,,,ME-W-15003
Fogtown Brewing Company,Beer,Ellsworth,Maine,USA,44.5397889,-68.4214354,https://maps.google.com/?cid=15459308701305023428,https://www.fogtownbrewing.com/,https://www.facebook.com/fogtownbrewing/,https://www.instagram.com/fogtownbrewing,https://www.yelp.com/biz/fogtown-brewing-company-ellsworth,https://www.tripadvisor.com/Attraction_Review-g40626-d15082331,https://untappd.com/FogtownBrewingCompany,,,,ME-W-21049
Après,Cider,Portland,Maine,USA,43.6672801,-70.2560205,https://maps.google.com/?cid=6617502175375999277,https://apresmaine.com/,https://www.facebook.com/ApresMaine,https://www.instagram.com/apresdrinks,https://www.yelp.com/biz/apr%C3%A8s-portland,https://www.tripadvisor.com/Restaurant_Review-g40827-d24047100,https://untappd.com/w/apres/502905,,,,ME-W-21055
Carlos Creek Winery,Wine,Alexandria,Minnesota,USA,45.9607881,-95.3944075,https://maps.google.com/?cid=16546957174851762984,https://www.carloscreekwinery.com/,https://www.facebook.com/carloscreekwinery/,https://www.instagram.com/carloscreekwinery/,https://www.yelp.com/biz/carlos-creek-winery-alexandria,https://www.tripadvisor.com/Attraction_Review-g29589-d258418,https://untappd.com/w/carlos-creek-winery/292980,,,Big Bruno Hard Cider,MN-W-46
Montgomery Orchard,Cider,Montgomery,Minnesota,USA,44.3841818,-93.582447,https://maps.google.com/?cid=1030779515622301018,https://www.montgomeryorchard.com/,https://www.facebook.com/profile.php?id=100064257386598,https://www.instagram.com/montgomeryorchard/,https://www.yelp.com/biz/montgomery-orchard-montgomery,,https://untappd.com/w/montgomery-harvest/231781,,,Montgomery Harvest,MN-W-21027
Stickett Inn Cider,Cider,Barryville,New York,USA,41.4785422,-74.9129138,https://maps.google.com/?cid=16506883738858348285,https://www.stickettinncider.com/,https://www.facebook.com/stickettinn/,https://www.instagram.com/stickettinn/,https://www.yelp.com/biz/stickett-inn-barryville,https://www.tripadvisor.com/Hotel_Review-g47281-d8042550,https://untappd.com/w/stickett-inn/403159,,,,NY-W-21167
Hoch Orchard & Gardens,Cider,LaCrescent,Minnesota,USA,43.869398,-91.430894,https://maps.google.com/?cid=18144848402082965435,https://www.hochorchard.com/,https://www.facebook.com/hochorchard/,,,,https://untappd.com/HochOrchardHardCider,,,,MN-W-21014
Millner Heritage Winery,Wine,Kimball,Minnesota,USA,45.2123985,-94.3202896,https://maps.google.com/?cid=17219188318932529800,https://www.millnerheritage.com/,https://www.facebook.com/millnerheritagewinery,https://www.instagram.com/millnerheritagewinery/,https://www.yelp.com/biz/millner-heritage-vineyard-and-winery-kimball,https://www.tripadvisor.com/Attraction_Review-g43221-d3207382,https://untappd.com/w/millner-heritage/184776,,,,MN-W-15023
Urban Chestnut Brewing Company,Beer,St. Louis,Missouri,USA,38.6266505,-90.2611559,https://maps.google.com/?cid=5379453638443587021,https://www.urbanchestnut.com/,https://www.facebook.com/UrbanChestnut,https://www.instagram.com/urbanchestnut,https://www.yelp.com/biz/urban-chestnut-brewing-company-saint-louis,https://www.tripadvisor.com/Restaurant_Review-g44881-d8274916,https://untappd.com/urbanchestnut,,,,MO-W-21072
Mac's Creek Winery & Brewery,Wine,Lexington,Nebraska,USA,40.8017176,-99.7456957,https://maps.google.com/?cid=3241186660371044340,https://macscreek.com/,https://www.facebook.com/macscreekwines,https://www.instagram.com/macscreekwinebeer/,https://www.yelp.com/biz/macs-creek-winery-and-brewery-lexington,https://www.tripadvisor.com/Attraction_Review-g45665-d2522739,https://untappd.com/macscreekbeer,,,,NE-W-34
Rich Harvest Winery,Wine,Syracuse,Nebraska,USA,40.6965234,-96.1775211,https://maps.google.com/?cid=7032921639172188067,https://richharvestwine.com/,https://www.facebook.com/RichHarvestWine/,,https://www.yelp.com/biz/rich-harvest-vineyard-and-winery-syracuse,https://www.tripadvisor.com/Attraction_Review-g45854-d18843374,https://untappd.com/w/rich-harvest-vineyard-and-winery/539311,,,,NE-W-21011
Cellar 426 Winery,Wine,Ashland,Nebraska,USA,41.0254878,-96.3647546,https://maps.google.com/?cid=8423310447259885651,https://cellar426.com/,https://www.facebook.com/cellar426winery,https://www.instagram.com/cellar426winery,https://www.yelp.com/biz/cellar-426-ashland,https://www.tripadvisor.com/Attraction_Review-g29709-d8006214,https://untappd.com/Cellar426WineryandCiderHaus,,,Hilske's Hill Top Hard Apple Cider,NE-W-15025
James Arthur Vineyards,Wine,Raymond,Nebraska,USA,40.957544,-96.748549,https://maps.google.com/?cid=17404114639511023041,https://jamesarthurvineyards.com/,https://www.facebook.com/JamesArthurNebraskaWine/,https://www.instagram.com/wine_guru/,https://www.yelp.com/biz/james-arthur-vineyards-raymond,https://www.tripadvisor.com/Attraction_Review-g45789-d1471606,https://untappd.com/w/james-arthur-vineyards/179460,,,Curveball Ciders,NE-W-29
Crucial 10 Craft Cider,Cider,Thornton,New Hampshire,USA,43.8981515,-71.6817255,https://maps.google.com/?cid=12420880313895547560,,https://www.facebook.com/Crucial10hardcider,https://www.instagram.com/crucial10craftcider,https://www.yelp.com/biz/crucial-10-craft-cider-thornton,,https://untappd.com/Crucial10,,,,NH-W-21055
Lizard Tail Brewing,Beer,Albuquerque,New Mexico,USA,35.1190984,-106.6224416,https://maps.google.com/?cid=6276628376061244804,,https://www.facebook.com/Lizardtailindustrial/,https://www.instagram.com/lizardtailindustrial/,https://www.yelp.com/biz/lizard-tail-brewing-industrial-albuquerque,,https://untappd.com/w/lizard-tail-brewing/151655,,,,NM-W-21062
Steel Bender Brewyard,Beer,Los Ranchos de Albuquerque,New Mexico,USA,35.1752219,-106.6253494,https://maps.google.com/?cid=14442860650252249425,https://steelbenderbrewyard.com/,https://www.facebook.com/steelbenderbrewyard/,https://www.instagram.com/steelbenderbrewyard/,https://www.yelp.com/biz/steel-bender-brewyard-los-ranchos-de-albuquerque-2,https://www.tripadvisor.com/Restaurant_Review-g3679772-d12259307,https://untappd.com/SteelBenderBrewyard,,,,NM-W-21032
Stonewise Mead & Cider,Mead,Pahrump,Nevada,USA,36.2137097,-115.9906278,https://maps.google.com/?cid=5499855272379100570,https://stonewise.com/,https://www.facebook.com/StonewiseMead/,https://www.instagram.com/StonewiseMead,https://www.yelp.com/biz/stonewise-pahrump-2,,https://untappd.com/Stonewise,,,,NV-W-21010
Vegas Valley Winery,Wine,Henderson,Nevada,USA,36.0548933,-115.0165895,https://maps.google.com/?cid=13266462651598320418,https://vegasvalleywinery.com/,https://www.facebook.com/vegasvalleywinery,https://www.instagram.com/vegasvalleywinery,https://www.yelp.com/biz/vegas-valley-winery-henderson,https://www.tripadvisor.com/Attraction_Review-g45953-d15523134,https://untappd.com/w/vegas-valley-winery/441691,,,,NV-W-21002
Manchester Hill Winery,Wine,Circleville,Ohio,USA,39.5560538,-82.7845118,https://maps.google.com/?cid=17105259356349388089,https://manchesterhill.com/,https://www.facebook.com/ManchesterHill/,https://www.instagram.com/manchesterhillwinery/,https://www.yelp.com/biz/manchester-hill-winery-and-vineyard-circleville,https://www.tripadvisor.com/Attraction_Review-g50201-d7020466,https://untappd.com/w/manchester-hill/513446,,,,OH-W-21116
Sundog Ciderhouse & Winery,Cider,Columbiana,Ohio,USA,40.8859636,-80.6494179,https://maps.google.com/?cid=3874019432830612245,https://www.sundogciderhouse.com/,https://www.facebook.com/sundogcellars,https://www.instagram.com/sundog_ciderhouse/,https://www.yelp.com/biz/sundog-ciderhouse-and-winery-columbiana-2,,https://untappd.com/SundogCellars,,,,OH-W-21180
Rhetoric Brewing Company,Beer,Richwood,Ohio,USA,40.3725405,-83.3468692,https://maps.google.com/?cid=14729079162978048249,https://rhetoricbrewingco.com/,https://www.facebook.com/rhetoricbrewing/,https://www.instagram.com/rhetoricbrewingco/,https://www.yelp.com/biz/rhetoric-richwood,https://www.tripadvisor.com/Attraction_Review-g50896-d16755601,https://untappd.com/RhetoricBrewingCo,,,,OH-W-21182
Arrowhead Wine Cellars,Wine,North East,Pennsylvania,USA,42.2297507,-79.7882579,https://maps.google.com/?cid=14882914249368713981,https://arrowheadwine.com/,https://www.facebook.com/Arrowheadwine,https://www.instagram.com/arrowheadwinecellars/,https://www.yelp.com/biz/arrowhead-wine-cellars-north-east,https://www.tripadvisor.com/Attraction_Review-g53349-d4372891,https://untappd.com/w/arrowhead-wine-cellars/298892,,,Crooked Core Cider,PA-W-136
Davenport Cidery & Winery,Cider,Meadville,Pennsylvania,USA,41.6499559,-80.094427,https://maps.google.com/?cid=15819259805435480313,https://davenportcidery.com/,https://www.facebook.com/davenportcidery,https://www.instagram.com/davenport.cidery/,https://www.yelp.com/biz/davenport-fruit-farm-cidery-and-winery-meadville,https://www.tripadvisor.com/Attraction_Review-g53155-d16665658,https://untappd.com/w/davenport-fruit-farm-cidery-winery/413421,,,,PA-W-21375
Armstrong Valley Vineyard & Winery,Wine,Halifax,Pennsylvania,USA,40.4803866,-76.891197,https://maps.google.com/?cid=2453873837585064072,https://armstrongvalleywinery.com/,https://www.facebook.com/armstrongvalleywinery/,https://www.instagram.com/armstrongvalleywinery/,https://www.yelp.com/biz/armstrong-valley-winery-halifax,https://www.tripadvisor.com/Attraction_Review-g52774-d3968603,https://untappd.com/w/armstrong-valley-vineyard-winery/214138,,,,PA-W-15096
Red Barn Cidery,Cider,Congers,New York,USA,41.1715383,-73.9505281,https://maps.google.com/?cid=13743666517863528235,https://redbarncidery.com/,https://www.facebook.com/redbarncider,https://www.instagram.com/red.barn.cidery,https://www.yelp.com/biz/dr-davies-farm-stand-congers,https://www.tripadvisor.com/Attraction_Review-g47522-d15273675,,,,Dr. Davies Farm,NY-W-21459
Tree Hugger Hard Cider,Cider,Attica,New York,USA,42.862425,-78.211041,,https://treehuggercider.com/,https://www.facebook.com/treehuggerhardciderllc,,,,https://untappd.com/w/tree-hugger-hard-cider/545285,,,West Flats Cider Works,NY-W-21305
Owen Orchards Hard Pressed Cider,Cider,Weedsport,New York,USA,43.0130789,-76.5063235,https://maps.google.com/?cid=10703773011927528503,https://owenorchard.com/,https://www.facebook.com/OwenOrchards,,https://www.yelp.com/biz/owen-orchards-weedsport,https://www.tripadvisor.com/Attraction_Review-g48822-d26695582,https://untappd.com/w/owen-orchards/493337,,,,NY-W-21210
Le Sistrot,Bar_Restaurant,Quimper,Finistère,FRA,47.9952107,-4.1008046,https://maps.google.com/?cid=10776192016724978687,https://lesistrot.com/,https://www.facebook.com/lesistrot/,https://www.instagram.com/lesistrot/,,https://www.tripadvisor.com/Restaurant_Review-g187100-d10489744,,,,,
Apple Barrel Orchards,Cider,Penn Yan,New York,USA,42.6601021,-77.0848636,https://maps.google.com/?cid=6734152269443403352,https://applebarrelorchards.com/,https://www.facebook.com/applebarrelorchards,https://www.instagram.com/applebarrelorchards,https://www.yelp.com/biz/apple-barrel-orchards-penn-yan,https://www.tripadvisor.com/Attraction_Review-g48378-d7187340,https://untappd.com/w/apple-barrel-orchards/549035,,,,NY-W-21416
Cidrerie du Léguer,Producer,Lannion,Côtes-d'Armor,FRA,48.737797,-3.5203428,https://maps.google.com/?cid=16590547404978376186,https://www.cidrebio.com/,https://www.facebook.com/CidrerieduLeguerCidreBio,https://www.instagram.com/cidrerieduleguer,,,https://untappd.com/w/cidrerie-du-leguer/402469,,,,
Wager's Cider Mill,Cider,Penn Yan,New York,USA,42.6534989,-77.0413417,https://maps.google.com/?cid=7279658009641989983,,https://www.facebook.com/WagersCidermill/,,https://www.yelp.com/biz/wagers-cider-mill-penn-yan,https://www.tripadvisor.com/Attraction_Review-g48378-d7060728,,,,,NY-W-21427
Blake's Backyard,Bar_Restaurant,Almont,Michigan,USA,42.9027441,-83.0447533,https://maps.google.com/?cid=1291340780831552647,https://blakefarms.com/venue/blakes-backyard/,,https://www.instagram.com/blakesbackyardalmont,https://www.yelp.com/biz/blakes-backyard-almont-almont,,https://untappd.com/v/blake-s-backyard/11413977,,,Blake's Hard Cider,
Blake's Hard Cider,Cider,Wolcott,New York,USA,43.2346933,-76.8618091,,https://www.blakeshardcider.com/newyork/,,,,,,,,,NY-W-21429
Brewery Ommegang,Beer,Cooperstown,New York,USA,42.6264642,-74.9445514,https://maps.google.com/?cid=9134740356222715364,https://www.ommegang.com/,https://www.facebook.com/ommegang,https://www.instagram.com/breweryommegang/,https://www.yelp.com/biz/brewery-ommegang-cooperstown,https://www.tripadvisor.com/Restaurant_Review-g47529-d3314719,https://untappd.com/breweryommegang,,,,NY-W-21247
Heartsby True Cider,Cider,Catskill,New York,USA,42.2371268,-73.8858033,,https://heartsbytrue.com/,,https://www.instagram.com/heartsbytrue/,,,,,,,NY-W-21423
Becker Farms,Beer,Gasport,New York,USA,43.224771,-78.5595146,https://maps.google.com/?cid=3521483671398321582,https://www.beckerfarms.com/,https://www.facebook.com/Beckerfarms01,https://www.instagram.com/beckerfarms/,https://www.yelp.com/biz/becker-farms-gasport,https://www.tripadvisor.com/Restaurant_Review-g47775-d4291286,https://untappd.com/BeckerBrewingCompany,,,Becker Brewing Co.,NY-W-21127
Helderberg Meadworks,Mead,Troy,New York,USA,42.7307227,-73.6905242,https://maps.google.com/?cid=7863879007470595849,https://www.helderbergmeadworks.com/,https://www.facebook.com/HelderbergMeadworks/,https://www.instagram.com/meadworks,https://www.yelp.com/biz/helderberg-meadworks-troy,https://www.tripadvisor.com/Attraction_Review-g47691-d16826485,https://untappd.com/HelderbergMeadworks,,,,NY-W-20311
Sound Cider,Wine,Cutchogue,New York,USA,41.0361589,-72.5043341,,https://soundcidernofo.com/,,,,,,,,Lieb Cellars,NY-W-21272
Hamburg Brewing Company,Beer,Hamburg,New York,USA,42.7109954,-78.8028639,https://maps.google.com/?cid=10431124851985577100,https://www.hamburgbrewing.com/,https://www.facebook.com/HamburgBrewingCompany/,https://www.instagram.com/hamburgbrewing/,https://www.yelp.com/biz/hamburg-brewing-company-hamburg-2,https://www.tripadvisor.com/Restaurant_Review-g47848-d5527265,https://untappd.com/HamburgBrewing,,,Hamburg Hard Cider,NY-W-21333
Second Summit Cider Co.,Cider,Millcreek,Utah,USA,40.6845313,-111.8917453,https://maps.google.com/?cid=10640665782647055578,https://secondsummitcider.com/,https://www.facebook.com/profile.php?id=100082946156887,https://www.instagram.com/secondsummitcider/,https://www.yelp.com/biz/second-summit-hard-cider-millcreek,,https://untappd.com/SecondSummitHardCiderCo,,,,UT-W-21022
Shrewd Fox Brewery,Beer,Eldred,New York,USA,41.5257136,-74.8851738,https://maps.google.com/?cid=5023018481697305461,http://shrewdfoxbrewery.com/,https://www.facebook.com/shrewdfoxbrewery/,https://www.instagram.com/shrewdfoxbrewery/,https://www.yelp.com/biz/shrewd-fox-brewery-eldred,https://www.tripadvisor.com/Attraction_Review-g47669-d11769761,https://untappd.com/ShrewdFoxBrewery,,,,NY-W-21237
The Apple Barn And Cider Mill,Cider,Sevierville,Tennessee,USA,35.8267321,-83.5792419,https://maps.google.com/?cid=8607627578532284832,https://applebarncidermill.com/,https://www.facebook.com/applebarncidermill/,https://www.instagram.com/applebarntn/,https://www.yelp.com/biz/the-apple-barn-and-cider-mill-sevierville,https://www.tripadvisor.com/Restaurant_Review-g55328-d3294203,https://untappd.com/w/apple-barn-winery/132523,,,,TN-W-24
Yee-Haw Brewing Co.,Beer,Knoxville,Tennessee,USA,35.977904,-83.9237673,https://maps.google.com/?cid=15059752496890974514,https://yeehawbrewing.com/,https://www.facebook.com/yeehawbrewing,https://www.instagram.com/yeehaw_knoxville/,https://www.yelp.com/biz/yee-haw-brewing-company-knoxville-knoxville,https://www.tripadvisor.com/Attraction_Review-g55138-d25313506,https://untappd.com/YeeHawBrewing,,,Tennessee Stud Cider,TN-W-21057
Cellar Beast Winehouse,Wine,Andreas,Pennsylvania,USA,40.7261989,-75.8141955,https://maps.google.com/?cid=3766568791614749075,https://www.cellarbeastwine.com/,https://www.facebook.com/cellarbeastwinehouse,https://www.instagram.com/cellarbeastwinehouse/,https://www.yelp.com/biz/cellar-beast-winehouse-andreas,,https://untappd.com/w/cellar-beast-winehouse/499278,,,,PA-W-21305
Maple Lawn Farms,Wine,New Park,Pennsylvania,USA,39.7782111,-76.4656441,https://maps.google.com/?cid=579076134676709284,https://maplelawnfarms.com/,https://www.facebook.com/maplelawnfarms,https://www.instagram.com/maplelawnfarms/,https://www.yelp.com/biz/maple-lawn-farms-orchards-new-park,https://www.tripadvisor.com/Attraction_Review-g53323-d24857322,https://untappd.com/w/maple-lawn-winery-cider-house/242334,,,Crooked Branch Cider,PA-W-21073
Motion Craft Brewed,Beer,Massapequa Park,New York,USA,40.6797341,-73.4558357,https://maps.google.com/?cid=7877637981581936590,,https://www.facebook.com/MotionCraftBrewed/,https://www.instagram.com/motioncraftbrewed/,https://www.yelp.com/biz/motion-craft-brewed-massapequa-park,,https://untappd.com/MotionCraftBrewed,,,,NY-W-21306
Minard's Family Farm,Cider,Clintondale,New York,USA,41.7086397,-74.0695538,https://maps.google.com/?cid=9827641367625999995,https://www.minardsfamilyfarms.com/,https://www.facebook.com/minardsfamilyfarm/,,https://www.yelp.com/biz/minards-family-farm-clintondale,https://www.tripadvisor.com/Attraction_Review-g47496-d7208930,,,,Mac's Tavern on the Farm,NY-W-21161
Young Sommer Winery,Wine,Williamson,New York,USA,43.2573551,-77.1773948,https://maps.google.com/?cid=15801264764604398642,https://www.yswinery.com/,https://www.facebook.com/youngsommerwinery,,https://www.yelp.com/biz/young-sommer-winery-williamson,https://www.tripadvisor.com/Attraction_Review-g48892-d1881520,https://untappd.com/w/young-sommer-winery/176414,,,,NY-W-15097
Locust Grove Brewing Company,Beer,Milton,New York,USA,41.6614853,-73.9558077,https://maps.google.com/?cid=10612472865870485860,https://locustgrovebrewco.com/,https://www.facebook.com/locustgrovebrewingco,https://www.instagram.com/locustgrovebrewing/,https://www.yelp.com/biz/locust-grove-brewing-company-milton-3,,https://untappd.com/w/locust-grove-brewing/369907,,,,NY-W-21383
Nashville Cider Company,Beer,Nashville,Tennessee,USA,36.158232,-86.810148,https://maps.google.com/?cid=15413068686911386185,,,https://www.instagram.com/nashville_cider_co/,,,https://untappd.com/NashvilleCiderCompany,,,Blackstone Brewing Co.,
Six Sailor Cider,Cider,Salt Lake City,Utah,USA,40.7658937,-111.9042519,https://maps.google.com/?cid=17943800429268272072,https://www.sixsailorcider.com/,https://www.facebook.com/sixsailorcider,https://www.instagram.com/sixsailorcider,,,,,,,
Pomme Cider Shop,Bar_Restaurant,Sonoma,California,USA,38.2913815,-122.4582902,https://maps.google.com/?cid=17599246843085980087,https://www.pommecidershop.com/,https://www.facebook.com/pommecidershop,https://www.instagram.com/pommecidershop/,https://www.yelp.com/biz/pomme-cider-shop-and-tap-room-sonoma,https://www.tripadvisor.com/Attraction_Review-g33107-d24958576,https://untappd.com/v/pomme-cider-shop-tap-room/11315430,,,,
Tanuki Cider,Cider,Santa Cruz County,California,USA,37.0453995,-121.9579573,,https://www.tanukicider.com/,,https://www.instagram.com/tanukicider/,,,https://untappd.com/w/tanuki-cider/224729,,,,
Daring Wine Company,Wine,Stuart,Virginia,USA,36.5778127,-80.1192037,https://www.google.com/maps?cid=4184203818904595631,https://www.daringwinecompany.com/,https://www.facebook.com/p/Daring-Wine-Company-100073146756029/,https://www.instagram.com/daring_wine_company/,,,,,,,VA-W-21310
"Boutique Wines, Spirits and Ciders",Shop,Fishkill,New York,USA,41.5281811,-73.8945313,https://www.google.com/maps?cid=13872597670418603050,https://boutiquewsc.com/,https://www.facebook.com/BoutiqueWinesandSpirits/,https://www.instagram.com/boutique_wines_spirits/,https://www.yelp.com/biz/boutique-wines-spirits-and-ciders-fishkill-2,https://www.tripadvisor.com/Attraction_Review-g47724-d18930381,https://untappd.com/v/boutique-wines-spirits-and-cider-no-beer/6245702,,,,
Cardiff Giant,Bar_Restaurant,Brooklyn,New York,USA,40.6932604,-73.9692356,https://www.google.com/maps?cid=5869234632572255579,https://www.cardiffgiantny.com/,https://www.facebook.com/CardiffGiantNY/,https://www.instagram.com/cardiffgiantny,https://www.yelp.com/biz/cardiff-giant-brooklyn,,https://untappd.com/v/cardiff-giant/4287211,,,,
Allied Brewing Company,Beer,Altamont,New York,USA,42.7204329,-74.0169221,https://www.google.com/maps?cid=11130961521043906893,https://alliedbrewingcompany.com/,https://www.facebook.com/alliedbrewing,https://www.instagram.com/alliedbrewing/,https://www.yelp.com/biz/allied-brewing-company-altamont,,https://untappd.com/w/allied-brewing-company/524592,,,"Altamont Orchards, Crispin Lane Cider",
Mountain Miss CiderWorks,Cider,Malone,New York,USA,44.8606468,-74.2472643,https://www.google.com/maps?cid=8463880798668833981,,https://www.facebook.com/MountainMissCiderworks/,https://www.instagram.com/mountain_miss_ciderworks/,,,https://untappd.com/w/mountain-miss/531237,,,Prairie's Orchard,
American Cider Company,Cider,East Aurora,New York,USA,42.7682405,-78.6167348,,,https://www.facebook.com/americancidercompany/,,,,https://untappd.com/Mackjac_HardCider,,,"Little Mack Hard Cider, MackJac Hard Cider",
Prison City Brewing,Beer,Auburn,New York,USA,42.9318309,-76.5683455,https://www.google.com/maps?cid=11842872974152407213,https://www.prisoncitybrewing.com/,https://www.facebook.com/prisoncitypub,https://www.instagram.com/prisoncitybeer/,https://www.yelp.com/biz/prison-city-pub-and-brewery-auburn,https://www.tripadvisor.com/Restaurant_Review-g29845-d7359793,https://untappd.com/PrisonCity,,,,
Two Way Brewing Company,Beer,Beacon,New York,USA,41.5083142,-73.9811185,https://www.google.com/maps?cid=16365602690811136694,https://twowaybrewing.com/,https://www.facebook.com/Twowaybrewing,https://www.instagram.com/twowaybrewing/,https://www.yelp.com/biz/two-way-brewing-company-beacon,https://www.tripadvisor.com/Restaurant_Review-g47291-d8616298,https://untappd.com/2WayBrewingCo,,,,
Sylvan Cider,Cider,Hammondsport,New York,USA,42.3931332,-77.1764663,,https://sylvanfarmandcidery.com/,,,,,,,,,NY-W-21484
