Name,Type,Status,City,State_Province,Country,Latitude,Longitude,Google,Website,Facebook,Instagram,URL,Yelp,TripAdvisor,Untappd,GLINTCAP,ShopCiders,Alternate_Name,TTB
Kayla Rae Cellars,Producer,Active,Rockford,Michigan,USA,43.1210975,-85.5609291,https://maps.google.com/?cid=6966422315385571809,https://www.kaylaraecellars.com/,https://www.facebook.com/kaylaraecellars,https://www.instagram.com/kaylaraecellars/,https://www.kaylaraecellars.com/,https://www.yelp.com/biz/kayla-rae-cellars-rockford-2?,https://www.tripadvisor.com/Attraction_Review-g42646-d6779065,https://untappd.com/KaylaRaeCellars,,,,MI-W-21134
The Filling Station Microbrewery,Producer,Active,Traverse City,Michigan,USA,44.7581577,-85.6096419,https://maps.google.com/?cid=16409277535806000161,https://thefillingstationmicrobrewery.com/,https://www.facebook.com/thefillingstationmicrobrewery,https://www.instagram.com/thefillingstationtc/,https://thefillingstationmicrobrewery.com/,https://www.yelp.com/biz/the-filling-station-microbrewery-traverse-city?,https://www.tripadvisor.com/Restaurant_Review-g42758-d2701615,https://untappd.com/TheFillingStationMicrobrewery,,,,MI-W-21135
Rudbeckia Winery,Producer,Active,Petoskey,Michigan,USA,45.3293154,-85.0271133,https://maps.google.com/?cid=18309492518750484386,http://rudbeckiawinery.com/,https://www.facebook.com/burntmarshbrew,https://www.instagram.com/burntmarshbrew/,http://rudbeckiawinery.com/,https://www.yelp.com/biz/rudbeckia-farm-and-winery-petoskey?,https://www.tripadvisor.com/Attraction_Review-g42590-d10367420,https://untappd.com/BurntMarshmallowBrewing,,,Burnt Marshmellow Brewing,MI-W-21137
Hop Lot Brewing Company,Producer,Active,Suttons Bay,Michigan,USA,44.9683952,-85.6477381,https://maps.google.com/?cid=5742745201767944914,https://hoplotbrewing.com/,https://www.facebook.com/HopLotBrewing,https://www.instagram.com/hoplotbrewingco/,https://hoplotbrewing.com/,https://www.yelp.com/biz/hop-lot-brewing-suttons-bay-2?,https://www.tripadvisor.com/Attraction_Review-g42743-d7984701,https://untappd.com/HopLotBrewery,,,,MI-W-21141
Draught Horse Brewery,Producer,Active,New Hudson,Michigan,USA,42.5128583,-83.6234503,https://maps.google.com/?cid=6960538311791604067,https://www.draughthorsebrewery.com/,https://www.facebook.com/DraughtHorseBrewery,https://www.instagram.com/draught_horse_brewery/,https://www.draughthorsebrewery.com/,https://www.yelp.com/biz/draught-horse-brewery-lyon-charter-township-3?,https://www.tripadvisor.com/Restaurant_Review-g42515-d8719850,https://untappd.com/DraughtHorseBrew,,,,MI-W-21143
The OpenRoad Brewery,Producer,Active,Wayland,Michigan,USA,42.673235,-85.643496,https://maps.google.com/?cid=14086878290276133117,https://www.openroadbrewing.com/,https://www.facebook.com/openroadbrewery,https://www.instagram.com/openroadbrewery/,https://www.openroadbrewing.com/,https://www.yelp.com/biz/openroad-brewery-wayland?,https://www.tripadvisor.com/Restaurant_Review-g42801-d12395089,https://untappd.com/OpenroadBrewery,,,,MI-W-21148
HomeGrown Brewing Company,Producer,Active,Oxford,Michigan,USA,42.825524,-83.2654333,https://maps.google.com/?cid=17665735111602792980,https://www.homegrownbrewco.com/,https://www.facebook.com/HomeGrownBrewingCo,https://www.instagram.com/hgbrewco/,https://www.homegrownbrewco.com/,https://www.yelp.com/biz/homegrown-brewing-company-oxford?,https://www.tripadvisor.com/Restaurant_Review-g42570-d12500388,https://untappd.com/HomegrownBrewingCo,,,,MI-W-21150
True North Cider,Producer,Active,Camrose,Alberta,CAN,53.0101159,-112.805493,https://maps.google.com/?cid=230702401777735430,https://truenorthcider.com/,https://www.facebook.com/TrueNorthCider,https://www.instagram.com/truenorthcider/,https://truenorthcider.com/,,,https://untappd.com/TrueNorthCiderCo,,,,
Barrington Court,Producer,Active,Ilminster,Somerset,GBR,50.9612762,-2.8614245,,http://www.nationaltrust.org.uk/barrington-court/eating-and-shopping/,,,http://www.nationaltrust.org.uk/barrington-court/eating-and-shopping/,,,,,,,
Bridge Farm Cider,Producer,Active,Yeovil,Somerset,GBR,50.9130962,-2.7204659,https://maps.google.com/?cid=13412487614660487357,http://www.bridgefarmcider.co.uk/,https://www.facebook.com/bridgefarmcider,,http://www.bridgefarmcider.co.uk/,,,,,,,
Dick Willows,Producer,Active,Bath,Somerset,GBR,51.4049505,-2.2973565,,http://www.dickwillows.com/,http://www.facebook.com/dickwillows,,http://www.dickwillows.com/,,,,,,,
Brothers Drinks,Producer,Active,Shepton Mallet,Somerset,GBR,51.1918626,-2.5507815,,http://www.brotherscider.co.uk/,,,http://www.brotherscider.co.uk/,,,,,,,
Burrow Hill Cider and Somerset Cider Brandy,Producer,Active,Martock,Somerset,GBR,50.9762973,-2.8386844,https://www.google.com/maps?cid=7367344989762198966,http://ciderbrandy.co.uk/,http://www.facebook.com/ciderbrandy,https://www.instagram.com/somersetciderbrandy/,http://ciderbrandy.co.uk/,,,http://untappd.com/brewery/34566,,,,
Cider Farm Lakes,Producer,Active,Weston-super-Mare,Somerset,GBR,51.2848052,-2.9515042,,http://www.ciderfarmlakes.co.uk/,,,http://www.ciderfarmlakes.co.uk/,,,,,,,
Crossman's Prime Farmhouse Ciders,Producer,Active,Weston-Super-Mare,Somerset,GBR,51.3673083,-2.8713932,https://maps.google.com/?cid=12168984335230234170,http://crossmanscider.co.uk/,https://www.facebook.com/CrossmansCider/,https://www.instagram.com/CrossmansCider/,http://crossmanscider.co.uk/,,,,,,,
Ermie and Gertie's,Producer,Active,Langport,Somerset,GBR,51.04701,-2.7814,,http://www.ermieandgertie.com/,,,http://www.ermieandgertie.com/,,,,,,,
Gaymers Cider Company,Producer,Active,Shepton Mallet,Somerset,GBR,51.1904409,-2.5365313,,http://www.gaymers.co.uk/,,,http://www.gaymers.co.uk/,,,,,,,
Hecks Farmhouse Cider,Producer,Active,Street,Somerset,GBR,51.1209522,-2.7415338,https://maps.google.com/?cid=14811456381048588409,http://www.hecksfarmhousecider.co.uk/,,,http://www.hecksfarmhousecider.co.uk/,,,https://untappd.com/brewery/6758,,,,
Orchard Pig Cider,Producer,Active,Glastonbury,Somerset,GBR,51.1434808,-2.6511598,,http://www.orchardpig.co.uk/,http://www.facebook.com/pages/The-Orchard-Pig/106872469333779,,http://www.orchardpig.co.uk/,,,,,,,
Pennard Wines and Cider,Producer,Active,Shepton Mallet,Somerset,GBR,51.1340073,-2.5895531,,http://www.pennardorganicwines.co.uk/,,,http://www.pennardorganicwines.co.uk/,,,,,,,
Perry's Cider,Producer,Active,Ilminster,Somerset,GBR,50.9103066,-2.8898816,https://maps.google.com/?cid=33331284311998818,http://www.perryscider.co.uk/,http://www.facebook.com/perryscider,https://www.instagram.com/perryscider/,http://www.perryscider.co.uk/,,,https://untappd.com/brewery/12275,,,,
Rich's Farmhouse Cider,Producer,Active,Highbridge,Somerset,GBR,51.2184956,-2.9365588,https://maps.google.com/?cid=1888573683006650531,http://www.richscider.co.uk/,https://www.facebook.com/richsciderfarm,https://www.instagram.com/richsciderfarm/,http://www.richscider.co.uk/,,,,,,,
Sheppy's Cider,Producer,Active,Taunton,Somerset,GBR,50.9935861,-3.1723149,https://maps.google.com/?cid=14572513592829460886,https://www.sheppyscider.com/,https://www.facebook.com/sheppyscider/,https://www.instagram.com/sheppyscider/,https://www.sheppyscider.com/,,https://www.tripadvisor.com/Attraction_Review-g190730-d6870973,http://untappd.com/brewery/7956,https://glintcap.org/results/commercial/medalists/sheppys-cider/,,,
Thatchers Cider,Producer,Active,Winscombe,Somerset,GBR,51.3328274,-2.8330779,https://maps.google.com/?cid=15191093037076298219,http://www.thatcherscider.co.uk/,http://www.facebook.com/ThatchersCiderCompany,https://www.instagram.com/thatcherscider/,http://www.thatcherscider.co.uk/,,,http://untappd.com/brewery/3063,,,,
Torre Cider Farm,Producer,Active,Watchet,Somerset,GBR,51.1514561,-3.3648609,,http://www.torrecider.com/,,,http://www.torrecider.com/,,,,,,,
Tricky Cider,Producer,Active,Taunton,Somerset,GBR,50.9141401,-3.1465185,,http://trickycider.com/,http://www.facebook.com/trickyciderco,,http://trickycider.com/,,,http://untappd.com/brewery/17152,,,,
Wattles Cider,Producer,Active,Wells,Somerset,GBR,51.2189771,-2.6907386,,http://wattles.co.uk/,http://www.facebook.com/pages/Wattles-Cider/117435766397,,http://wattles.co.uk/,,,,,,,
Whitney Farm,Producer,Active,Ilminster,Somerset,GBR,50.9276352,-2.9663489,,http://www.whitneyfarm.co.uk/,,,http://www.whitneyfarm.co.uk/,,,,,,,
Wilkins Farm House Cider,Producer,Active,Wedmore,Somerset,GBR,51.2075111,-2.7837473,https://maps.google.com/?cid=15109029491743170796,http://wilkinscider.com/,,,http://wilkinscider.com/,,,http://untappd.com/brewery/2575,,,,
Worley's Cider,Producer,Active,Shepton Mallet,Somerset,GBR,51.1965541,-2.4711281,https://maps.google.com/?cid=7990236213325856427,http://www.worleyscider.co.uk/,http://www.facebook.com/worleyscider,,http://www.worleyscider.co.uk/,,,,https://glintcap.org/results/commercial/medalists/worleys-cider/,,,
Heron Valley Cider,Producer,Active,Kingsbridge,Devon,GBR,50.345621,-3.801472,https://maps.google.com/?cid=6043629445392797344,http://www.heronvalley.co.uk/,https://www.facebook.com/HeronValleyDrinks/,https://www.instagram.com/heron_valley_drinks/,http://www.heronvalley.co.uk/,,,,,,,
Gray's Devon Cider,Producer,Active,Exeter,Devon,GBR,50.7185765,-3.6679304,https://maps.google.com/?cid=10573952646862183674,http://www.graysdevoncider.co.uk/,https://www.facebook.com/graysdevoncider,https://www.instagram.com/halstow_farm/,http://www.graysdevoncider.co.uk/,,,,,,Halstow Farm,
RealDrink,Producer,Active,Stoke Gabriel,Devon,GBR,50.4068264,-3.6159169,,http://www.realdrink.co.uk/,,,http://www.realdrink.co.uk/,,,,,,,
Oliver's Cider and Perry,Producer,Active,Ocle Pychard,Herefordshire,GBR,52.118645,-2.59315,https://maps.google.com/?cid=7135495925516207657,https://www.oliversciderandperry.co.uk/,https://www.facebook.com/oliversciderandperry,https://www.instagram.com/olivers_cider/,https://www.oliversciderandperry.co.uk/,,,http://untappd.com/brewery/6568,https://glintcap.org/results/commercial/medalists/olivers-cider-perry/,,,
Westons Cider,Producer,Active,Ledbury,Herefordshire,GBR,51.994817,-2.512396,https://maps.google.com/?cid=11779156514256391794,https://www.westons-cider.co.uk/,https://www.facebook.com/WestonsCiderMill,https://www.instagram.com/westonscider/,https://www.westons-cider.co.uk/,,https://www.tripadvisor.com/Attraction_Review-g186303-d218508,http://untappd.com/brewery/6135,https://glintcap.org/results/commercial/medalists/westons-cider/,,,
Gregg's Pit Cider and Perry,Producer,Active,Ledbury,Herefordshire,GBR,51.9910444,-2.4967494,https://maps.google.com/?cid=12809496506561594272,http://www.greggs-pit.co.uk/,https://www.facebook.com/greggspit/,https://www.instagram.com/greggspit/,http://www.greggs-pit.co.uk/,,,http://untappd.com/brewery/31171,,,,
Dunkertons Cider and Perry,Producer,Active,Cheltenham,Herefordshire,GBR,51.8771374,-2.0279869,https://maps.google.com/?cid=4719921113153419800,https://www.dunkertonscider.co.uk/,https://www.facebook.com/dunkertonsorganiccider/,https://www.instagram.com/dunkertonscider/,https://www.dunkertonscider.co.uk/,,,http://untappd.com/brewery/12988,https://glintcap.org/results/commercial/medalists/dunkertons-cider/,,,
Ross-on-Wye Cider and Perry,Producer,Active,Ross-on-Wye,Herefordshire,GBR,51.9188938,-2.6332245,https://maps.google.com/?cid=15438292382118860282,http://www.rosscider.com/,http://www.facebook.com/pages/Ross-On-Wye-Cider-Perry-Co/230745910360675,,http://www.rosscider.com/,,,http://untappd.com/brewery/12570,https://glintcap.org/results/commercial/medalists/ross-on-wye-cider-and-perry/,,,
Minchew's Real Cyder and Perry,Producer,Active,Tewkesbury,Gloucestershire,GBR,52.0036232,-2.0862504,,http://www.minchews.co.uk/,,,http://www.minchews.co.uk/,,,,,,,
Orchard's Cider and Perry,Producer,Active,Chepstow,Gloucestershire,GBR,51.7195107,-2.671445,,http://www.orchardsciderandperry.com/,https://www.facebook.com/orchardsciderandperry/,,http://www.orchardsciderandperry.com/,,,,,,,
Cornish Orchards,Producer,Active,Liskeard,Cornwall,GBR,50.3964689,-4.4742393,https://maps.google.com/?cid=1088039469048966117,http://www.cornishorchards.co.uk/,https://www.facebook.com/cornishorchards/,https://www.instagram.com/cornishorchards/,http://www.cornishorchards.co.uk/,,,http://untappd.com/brewery/21076,,,,
Cider by Rosie,Producer,Active,Winterbourne Houghton,Dorset,GBR,50.8386141,-2.2593542,,,https://www.facebook.com/ciderbyrosie/,,https://www.facebook.com/ciderbyrosie/,,,https://untappd.com/b/rose-s-cider-cider-by-rosie/386569,https://glintcap.org/results/commercial/medalists/cider-by-rosie/,,,
Domaine Bordatto,Producer,Active,Jaxu,Pyrénées-Atlantiques,FRA,43.195854,-1.191563,https://www.google.com/maps?cid=8144559227920719273,http://www.domainebordatto.com/,,,http://www.domainebordatto.com/,,,http://untappd.com/brewery/27886,,,,
Butford Organics,Producer,Active,Bodenham,Herefordshire,GBR,52.1775486,-2.6722395,,http://butfordorganics.co.uk/,http://www.facebook.com/pages/Butford-Organics-Cider-Perry/364735440244899,,http://butfordorganics.co.uk/,,,http://untappd.com/brewery/36638,,,,
Cidres Kerisac,Producer,Active,Guenrouet,Loire-Atlantique,FRA,47.519588,-1.9560451,https://www.google.com/maps?cid=14431639837198759734,http://www.kerisac.com/,https://www.facebook.com/cidrekerisac,,http://www.kerisac.com/,,,,,,,
Cidrerie Dujardin,Producer,Active,Condé-sur-Vire,Calvados,FRA,49.1198831,-0.721687,https://www.google.com/maps?cid=10438887429258835490,http://www.cidres-dujardin.fr/,,,http://www.cidres-dujardin.fr/,,,,,,,
Cidre Écusson,Producer,Active,Livarot-Pays-d'Auge,Calvados,FRA,49.0130825,0.1532477,https://www.google.com/maps?cid=16717845515481593007,http://www.cidre-ecusson.com/,https://www.facebook.com/CidreEcusson/,https://www.instagram.com/cidreecusson/,http://www.cidre-ecusson.com/,,,,,,,
The Apple,Bar_Restaurant,Active,Bristol,Bristol,GBR,51.451652,-2.5927102,,http://www.applecider.co.uk/,https://www.facebook.com/pages/The-Apple/6127890969,,http://www.applecider.co.uk/,http://www.yelp.com/biz/the-apple-bristol,,https://untappd.com/venue/211178,,,,
Kelterei Possmann,Producer,Active,Frankfurt,Hesse,DEU,50.1295802,8.593575,,http://www.possmann.de/,,,http://www.possmann.de/,,,,,,,
Old Mout Cider,Producer,Active,Nelson,,NZL,-41.2972809,173.1434573,,http://www.oldmoutcider.com/,http://www.facebook.com/oldmoutcider,,http://www.oldmoutcider.com/,,,http://untappd.com/brewery/11141,,,,
Calvados Morin,Distillery,Active,Ivry la Bataille,Eure,FRA,48.8809699,1.4583466,https://www.google.com/maps?cid=14536645428747464882,http://www.calvadosmorin.com/,,,http://www.calvadosmorin.com/,,,,,,,
Domaine Dupont,Producer,Active,Victot-Pontfol,Calvados,FRA,49.174793,0.007063,https://www.google.com/maps?cid=4283975466429458280,http://www.calvados-dupont.com/,https://www.facebook.com/calvados.dupont/,https://www.instagram.com/domaine_dupont/,http://www.calvados-dupont.com/,https://www.yelp.com/biz/domaine-familial-louis-dupont-victot-pontfol,https://www.tripadvisor.com/Attraction_Review-g3419860-d2344452,http://untappd.com/brewery/4744,,,,
Hogan's Cider,Producer,Active,Alcestor,Warwickshire,GBR,52.2205461,-1.8336097,https://maps.google.com/?cid=344551779062280462,http://www.hoganscider.co.uk/,https://www.facebook.com/HogansCider/,https://www.instagram.com/hoganscider/,http://www.hoganscider.co.uk/,,,http://untappd.com/brewery/27309,https://glintcap.org/results/commercial/medalists/hogans-cider/,,,
Barbourne Cider,Producer,Active,Worcester,Worcestershire,GBR,52.200758,-2.2282817,,http://www.barbournecider.co.uk/,,,http://www.barbournecider.co.uk/,,,http://untappd.com/brewery/31782,,,,
Healey's Cornish Cyder Farm,Producer,Active,Truro,Cornwall,GBR,50.312002,-5.133238,https://maps.google.com/?cid=17810033344220665904,http://www.thecornishcyderfarm.co.uk/,https://www.facebook.com/HealeysCornishCyderFarm/,https://www.instagram.com/healeyscyderfarm/,http://www.thecornishcyderfarm.co.uk/,https://www.yelp.com/biz/healeys-cyder-farm-callestick,https://www.tripadvisor.com/Attraction_Review-g209011-d647285,http://untappd.com/brewery/1717,,,,
Pure North Cider,Producer,Active,Holmfirth,West Yorkshire,GBR,53.586744,-1.7906081,,http://purenorthciderpress.com/,,,http://purenorthciderpress.com/,,,,,,,
Ledbury Cider and Perry,Producer,Active,Ledbury,Herefordshire,GBR,52.0477821,-2.4288444,,http://www.ledburycider.com/,,,http://www.ledburycider.com/,,,,,,,
Thistly Cross Cider,Producer,Active,Dunbar,East Lothian,GBR,55.9850363,-2.5614933,https://maps.google.com/?cid=2739185346632911214,http://www.thistlycrosscider.co.uk/,http://www.facebook.com/thistlycrosscider,,http://www.thistlycrosscider.co.uk/,,,http://untappd.com/brewery/15101,https://glintcap.org/results/commercial/medalists/thistly-cross-cider/,,,
Sarah's Cider,Producer,Active,Ledbury,Herefordshire,GBR,52.114755,-2.461174,,http://www.sarahscider.co.uk/,,,http://www.sarahscider.co.uk/,,,,,,,
Knights Cider,Producer,Active,Malvern,Worcestershire,GBR,52.1339627,-2.3570465,,http://www.knightscider.co.uk/,,,http://www.knightscider.co.uk/,,,,,,,
Jack Russell Inn,Bar_Restaurant,Active,Swimbridge,Devon,GBR,51.0521152,-3.9697845,,http://www.thejackrussell.com/,,,http://www.thejackrussell.com/,,,,,,,
Berry Hill Cider,Producer,Active,Newport,Monmouthshire,GBR,51.581186,-3.0305937,,http://www.berryhillfruitfarm.co.uk/,,,http://www.berryhillfruitfarm.co.uk/,,,,,,,
Hallets Real Cider,Producer,Active,Newport,Monmouthshire,GBR,51.6731167,-3.1146824,https://maps.google.com/?cid=2803183130872464796,http://www.halletsrealcider.co.uk/,https://www.facebook.com/halletscider,https://www.instagram.com/halletscider/,http://www.halletsrealcider.co.uk/,,,https://untappd.com/Hallets,,,,
